timestamp,Period Code,Cycle ID,B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,Good/Bad
2020-04-09 18:55:00,58,68,0.0013,-0.0001,100.0,518.67,14.62,21.61,1.3,47.61,521.74,2388.06,8146.62,8.4171,0.03,394.0,2388.0,100.0,38.879999999999995,23.3808,0
2020-04-09 19:00:00,58,69,-0.0038,-0.0003,100.0,518.67,14.62,21.61,1.3,47.24,521.95,2388.08,8144.89,8.413,0.03,393.0,2388.0,100.0,38.85,23.3779,0
2020-04-09 19:05:00,58,70,-0.004,-0.0003,100.0,518.67,14.62,21.61,1.3,47.43,521.61,2388.06,8143.24,8.3892,0.03,394.0,2388.0,100.0,38.91,23.315649999999998,0
2020-04-09 19:10:00,58,71,-0.0009,-0.0002,100.0,518.67,14.62,21.61,1.3,47.6,521.82,2388.08,8142.69,8.4144,0.03,391.0,2388.0,100.0,38.9,23.2534,0
2020-04-09 19:15:00,58,72,-0.0007,0.0004,100.0,518.67,14.62,21.61,1.3,47.47,521.8,2388.08,8139.51,8.4064,0.03,394.0,2388.0,100.0,38.86,23.3192,0
2020-04-09 19:20:00,58,73,0.0034,-0.0005,100.0,518.67,14.62,21.61,1.3,47.42,521.25,2388.03,8137.5,8.4042,0.03,392.0,2388.0,100.0,38.98,23.2953,0
2020-04-09 19:25:00,58,74,0.0015,-0.0005,100.0,518.67,14.62,21.61,1.3,47.59,521.14,2388.04,8138.54,8.435,0.03,392.0,2388.0,100.0,38.82,23.3757,0
2020-04-09 19:30:00,58,75,0.0034,0.0003,100.0,518.67,14.62,21.61,1.3,47.34,521.38,2388.09,8145.11,8.3889,0.03,392.0,2388.0,100.0,38.71,23.3704,0
2020-04-09 19:35:00,58,76,0.0013,0.0,100.0,518.67,14.62,21.61,1.3,47.42,521.62,2388.08,8142.69,8.4156,0.03,392.0,2388.0,100.0,38.88,23.329,0
2020-04-09 19:40:00,58,77,-0.0029,0.0003,100.0,518.67,14.62,21.61,1.3,47.38,521.76,2388.0,8138.51,8.4062,0.03,393.0,2388.0,100.0,38.72,23.3334,0
2020-04-09 19:45:00,58,78,0.0023,-0.0005,100.0,518.67,14.62,21.61,1.3,47.48,521.86,2388.07,8141.36,8.4563,0.03,394.0,2388.0,100.0,38.79,23.314,0
2020-04-09 19:50:00,58,79,-0.0001,0.0004,100.0,523.8566999999999,14.62,21.61,1.3,47.51,521.75,2388.03,8138.07,8.4138,0.03,392.0,2388.0,100.0,38.87,23.293,0
2020-04-09 19:55:00,58,80,0.0032,-0.0002,100.0,518.67,14.62,21.61,1.3,47.65,521.38,2388.09,8143.47,8.4299,0.03,393.0,2388.0,100.0,38.78,23.2322,0
2020-04-09 20:00:00,58,81,0.0009,-0.0003,100.0,518.67,14.62,21.61,1.3130000000000002,47.61,521.55,2388.09,8144.01,8.4283,0.03,394.0,2388.0,100.0,38.97,23.3264,0
2020-04-09 20:05:00,58,82,-0.0024,0.0004,100.0,518.67,14.62,21.61,1.3,47.52,521.49,2388.13,8133.08,8.4301,0.03,394.0,2388.0,100.0,38.925,23.3767,0
2020-04-09 20:10:00,58,83,-0.0027,0.0004,100.0,518.67,14.62,21.61,1.3,47.32,521.78,2388.06,8139.56,8.4514,0.03,392.0,2388.0,100.0,38.88,23.3562,0
2020-04-09 20:15:00,58,84,-0.001,0.0003,101.0,518.67,14.62,21.61,1.3,47.56,521.45,2388.1,8135.06,8.4299,0.03,394.0,2388.0,100.0,38.92,23.253,0
2020-04-09 20:20:00,58,85,-0.0004,0.0002,100.0,523.8566999999999,14.62,21.61,1.3,47.49,521.35,2388.08,8134.77,8.4193,0.03,394.0,2388.0,100.0,38.96,23.3762,0
2020-04-09 20:25:00,58,86,-0.0014,0.0004,100.0,518.67,14.62,21.61,1.3,47.58,520.98,2388.07,8144.0,8.4624,0.03,392.0,2388.0,100.0,38.91,23.3623,0
2020-04-09 20:30:00,58,87,-0.0005,-0.0002,100.0,518.67,14.62,21.61,1.3,47.49,521.27,2388.1,8141.385,8.4508,0.03,392.0,2388.0,100.0,38.64,23.2447,0
2020-04-09 20:35:00,58,88,0.0005,-0.0004,100.0,518.67,14.62,21.8261,1.3,47.59,521.46,2388.13,8138.77,8.4338,0.03,392.0,2388.0,100.0,38.89,23.3638,0
2020-04-09 20:40:00,58,89,-0.0002,-0.0004,100.0,518.67,14.62,21.61,1.3,47.35,521.84,2388.03,8145.28,8.4484,0.03,394.0,2388.0,100.0,38.81,23.3328,0
2020-04-09 20:45:00,58,90,-0.0029,-0.0002,100.0,518.67,14.62,21.61,1.3,47.6,521.27,2388.11,8137.46,8.4519,0.03,392.0,2388.0,100.0,38.84,23.2538,0
2020-04-09 20:50:00,58,91,-0.0008,0.0001,100.0,518.67,14.62,21.61,1.3,47.64,521.36,2388.14,8133.14,8.4245,0.03,394.0,2388.0,100.0,38.9,23.4059,0
2020-04-09 20:55:00,58,92,-0.0031,0.0002,100.0,518.67,14.62,21.61,1.3,47.55,520.94,2388.05,8134.6,8.4209,0.03,393.0,2388.0,100.0,38.93,23.2621,0
2020-04-09 21:00:00,58,93,-0.0021999999999999997,0.0002,100.0,518.67,14.62,21.61,1.3,47.56,521.93,2388.08,8136.405000000001,8.4281,0.03,392.0,2388.0,100.0,38.68,23.3493,0
2020-04-09 21:05:00,58,94,-0.0013,-0.0003,100.0,518.67,14.62,21.61,1.3,47.54,521.845,2388.12,8138.21,8.4146,0.03,394.0,2388.0,100.0,38.75,23.2756,0
2020-04-09 21:10:00,58,95,-0.0001,0.0001,100.0,518.67,14.62,21.61,1.3,47.45,521.76,2388.11,8143.77,8.4454,0.03,393.0,2388.0,100.0,38.64,23.1907,0
2020-04-09 21:16:00,58,96,-0.0004,0.0,100.0,518.67,14.62,21.61,1.3,47.48,521.37,2388.09,8142.26,8.4273,0.03,394.0,2388.0,100.0,38.71,23.2507,0
2020-04-09 21:20:00,58,97,-0.0025,-0.0004,100.0,518.67,14.62,21.61,1.3,47.4,521.33,2388.05,8134.54,8.4598,0.03,393.0,2388.0,100.0,38.96,23.297,0
2020-04-09 21:25:00,58,98,0.0002,0.0001,100.0,518.67,14.62,21.61,1.3,47.46,521.68,2388.115,8138.53,8.4531,0.03,396.0,2411.88,101.0,38.79,23.3317,0
2020-04-09 21:30:00,58,99,-0.0001,-0.0004,100.0,518.67,14.62,21.61,1.3,47.65,521.79,2388.18,8140.995,8.4381,0.0303,394.0,2388.0,100.0,38.75,23.3092,0
2020-04-09 21:35:00,58,100,0.0011,-0.0001,100.0,518.67,14.62,21.61,1.3,47.6,521.24,2388.12,8143.46,8.4427,0.03,392.0,2388.0,100.0,38.82,23.2163,0
2020-04-09 21:40:00,58,101,0.0022500000000000003,-0.0002,100.0,518.67,14.62,21.61,1.3,47.75,521.67,2388.1,8130.98,8.4226,0.03,394.0,2388.0,100.0,38.77,23.2055,0
2020-04-09 21:45:00,58,102,0.0034,0.0,100.0,518.67,14.62,21.61,1.3,47.48,521.79,2388.09,8138.48,8.4719,0.03,393.0,2388.0,100.0,38.73,23.2679,0
2020-04-09 21:50:00,58,103,-0.0023,-0.0003,100.0,523.8566999999999,14.62,21.61,1.3,47.65,521.1,2388.13,8136.25,8.4451,0.03,395.0,2388.0,100.0,38.82,23.2441,0
2020-04-09 21:55:00,58,104,0.0012,0.0003,100.0,518.67,14.62,21.61,1.3,47.49,521.51,2388.1,8135.88,8.4452,0.03,393.0,2388.0,100.0,38.76,23.2827,0
2020-04-09 22:00:00,58,105,-0.0043,-0.0004,100.0,518.67,14.62,21.61,1.3,47.65,521.46,2388.08,8132.09,8.457,0.03,392.0,2388.0,100.0,38.57,23.318,0
2020-04-09 22:05:00,58,106,0.0007,-0.0005,100.0,518.67,14.62,21.61,1.3,47.54,520.71,2388.1099999999997,8136.47,8.4849,0.03,393.0,2388.0,100.0,38.75,23.331,0
2020-04-09 22:10:00,58,107,-0.0032,-0.0003,100.0,518.67,14.62,21.61,1.3,47.8,520.5,2388.14,8135.08,8.4806,0.03,396.93,2411.88,100.0,38.71,23.2972,0
2020-04-09 22:15:00,58,108,-0.0015,0.0,100.0,518.67,14.62,21.61,1.3,47.43,521.32,2388.11,8138.31,8.4827,0.03,394.0,2388.0,100.0,38.82,23.2725,0
2020-04-09 22:20:00,58,109,0.0021,-0.0005,100.0,518.67,14.62,21.61,1.3,47.62,521.56,2388.17,8137.39,8.4411,0.03,393.0,2388.0,100.0,38.89,23.255,0
2020-04-09 22:25:00,58,110,-0.003,0.0001,100.0,518.67,14.62,21.61,1.3,47.67,520.8,2388.19,8135.3,8.4413,0.03,394.0,2388.0,100.0,38.71,23.2467,0
2020-04-09 22:30:00,58,111,0.0033,0.0,100.0,518.67,14.62,21.61,1.3,47.56,520.825,2388.16,8131.17,8.4379,0.03,395.0,2388.0,100.0,38.77,23.2111,0
2020-04-09 22:35:00,58,112,-0.0017,0.0,100.0,518.67,14.62,21.61,1.3,47.81,520.85,2388.16,8130.6,8.4773,0.03,394.0,2388.0,100.0,38.72,23.2826,0
2020-04-09 22:40:00,58,113,-0.0016,-0.0003,100.0,518.67,14.62,21.61,1.3,47.6,521.33,2388.19,8135.38,8.4642,0.03,394.0,2388.0,100.0,38.76,23.1989,0
2020-04-09 22:45:00,58,114,-0.0016,-0.0005,100.0,518.67,14.62,21.61,1.3,47.56,521.09,2388.17,8140.43,8.453,0.03,394.0,2388.0,100.0,38.91,23.1937,0
2020-04-09 22:50:00,58,115,-0.0006,0.0004,100.0,518.67,14.62,21.61,1.3,47.69,521.17,2388.16,8130.21,8.4697,0.03,396.93,2388.0,100.0,38.87,23.2446,0
2020-04-09 22:55:00,58,116,0.0002,0.0,100.0,518.67,14.62,21.8261,1.3,47.69,521.21,2388.11,8135.59,8.4676,0.03,396.0,2388.0,100.0,38.76,23.2957,0
2020-04-09 23:00:00,58,117,-0.0002,-0.0003,100.0,518.67,14.62,21.61,1.3,47.79,520.57,2388.18,8128.36,8.4981,0.03,393.0,2388.0,100.0,38.8,23.2223,1
2020-04-09 23:05:00,start,118,-0.0009,0.0001,100.0,518.67,14.62,21.61,1.3,47.69,520.9,2388.15,8134.71,8.5322,0.03,394.0,2388.0,100.0,38.84,23.193,1
2020-04-09 23:10:00,58,119,0.0012,0.0003,100.0,518.67,14.62,21.61,1.3,47.77,520.96,2388.2,8128.94,8.4617,0.03,394.0,2388.0,100.0,38.59,23.2466,1
2020-04-09 23:15:00,58,120,-0.0009,0.0002,100.0,518.67,14.62,21.61,1.3,47.93,520.48,2388.13,8137.1,8.4452,0.03,395.0,2388.0,100.0,38.79,23.2433,1
2020-04-09 23:20:00,58,121,-0.0001,0.0003,100.0,518.67,14.62,21.61,1.3,47.8,520.67,2388.2,8129.91,8.4401,0.03,394.0,2388.0,100.0,38.83,23.3424,1
2020-04-09 23:25:00,58,122,-0.0036,-0.0002,100.0,518.67,14.62,21.61,1.3,47.7,520.45,2388.16,8130.22,8.4651,0.03,395.0,2388.0,100.0,38.79,23.2957,1
2020-04-09 23:30:00,58,123,0.0017,0.0003,100.0,518.67,14.62,21.61,1.3,47.89,520.94,2388.14,8133.34,8.4703,0.03,394.0,2388.0,100.0,38.67,23.2559,1
2020-04-09 23:35:00,58,124,-0.0009,-0.0002,101.0,518.67,14.62,21.61,1.3,47.86,520.72,2388.18,8133.23,8.4907,0.03,396.0,2388.0,100.0,38.69,23.184,1
2020-04-09 23:40:00,58,125,-0.0019,0.0001,100.0,518.67,14.62,21.8261,1.3,47.82,520.88,2388.18,8135.1,8.4499,0.03,395.0,2388.0,100.0,38.75,23.2074,1
2020-04-09 23:45:00,58,126,0.0003,0.0001,100.0,518.67,14.62,21.61,1.3,47.68,520.85,2388.24,8133.64,8.4776,0.03,394.0,2388.0,100.0,38.77,23.1867,1
2020-04-09 23:50:00,58,127,-0.0006,-0.000303,100.0,518.67,14.62,21.61,1.3,47.76,520.46,2388.16,8137.85,8.5023,0.03,393.0,2388.0,100.0,38.61,23.1422,1
2020-04-09 23:55:00,58,128,0.0007,-0.0002,100.0,518.67,14.62,21.61,1.3,47.82,520.36,2388.25,8130.73,8.4834,0.03,394.0,2388.0,100.0,38.82,23.1397,1
2020-04-10 00:00:00,58,129,0.0013,0.0001,100.0,518.67,14.62,21.61,1.3,47.81,520.34,2388.19,8130.28,8.4734,0.03,395.0,2388.0,100.0,38.64,23.2383,1
2020-04-10 00:05:00,58,130,0.0033,0.0001,100.0,518.67,14.62,21.61,1.3,47.93,519.67,2388.18,8120.34,8.4683,0.03,396.93,2388.0,100.0,38.69,23.1293,1
2020-04-10 00:10:00,58,131,0.0012,0.0004,100.0,518.67,14.62,21.61,1.3,47.89,520.44,2388.23,8129.33,8.4762,0.03,396.0,2388.0,100.0,38.49,23.1771,1
2020-04-10 00:15:00,58,132,0.0013,-0.0004,100.0,518.67,14.62,21.61,1.3,47.96,520.11,2388.28,8131.71,8.4593,0.03,393.0,2411.88,100.0,38.56,23.1201,1
2020-04-10 00:20:00,58,133,-0.0029,-0.0001,100.0,518.67,14.62,21.61,1.3,47.81,520.44,2388.19,8127.96,8.4931,0.03,395.0,2388.0,100.0,38.62,23.1794,1
2020-04-10 00:25:00,58,134,-0.0005,0.0003,100.0,518.67,14.62,21.61,1.3,47.88,520.42,2388.22,8126.38,8.4874,0.03,395.0,2388.0,100.0,38.65,23.1702,1
2020-04-10 00:30:00,58,135,-0.0023,-0.0001,100.0,518.67,14.62,21.61,1.3,47.92,520.33,2388.26,8124.13,8.5098,0.03,394.0,2388.0,100.0,38.6,23.114,1
2020-04-10 00:35:00,58,136,0.0031,-0.0005,100.0,518.67,14.62,21.61,1.3,47.9,520.4,2388.27,8122.52,8.5042,0.03,397.0,2388.0,100.0,38.57,23.0882,1
2020-04-10 00:40:00,58,137,-0.0013,0.0003,100.0,518.67,14.62,21.61,1.3,47.955,520.31,2388.29,8125.24,8.4972,0.03,396.0,2388.0,100.0,38.6,23.1609,1
2020-04-10 00:45:00,58,138,-0.0009,-0.0005,100.0,518.67,14.62,21.61,1.3,48.01,520.48,2388.27,8129.44,8.47,0.03,395.0,2411.88,100.0,38.54,23.1793,1
2020-04-10 00:50:00,58,139,0.002,-0.0003,100.0,518.67,14.62,21.61,1.3,48.07,519.78,2388.27,8122.59,8.4786,0.03,397.0,2388.0,100.0,38.65,23.1517,1
2020-04-10 00:55:00,start,140,-0.0033,-0.0003,100.0,518.67,14.62,21.61,1.3,48.15,520.16,2388.21,8126.94,8.47625,0.03,396.0,2388.0,100.0,38.37,23.0697,1
2020-04-10 01:00:00,58,141,0.0028,0.0001,100.0,518.67,14.62,21.61,1.3,47.93,519.81,2388.27,8117.3,8.4739,0.03,394.0,2388.0,100.0,38.42,23.128,1
2020-04-10 01:05:00,58,142,0.0015,0.0,100.0,518.67,14.62,21.61,1.3,48.11,519.98,2388.32,8124.79,8.4973,0.03,396.0,2388.0,100.0,38.29,23.0459,1
2020-04-10 01:10:00,58,143,-0.0027,-0.0001,100.0,518.67,14.62,21.61,1.3,48.12,520.13,2388.28,8123.03,8.5053,0.03,396.0,2388.0,100.0,38.64,23.1447,1
2020-04-10 01:15:00,58,144,-0.0042,-0.0003,100.0,518.67,14.62,21.61,1.3,48.15,520.05,2388.27,8119.98,8.5146,0.03,397.0,2388.0,100.0,38.55,22.9495,1
2020-04-10 01:20:00,Missing,145,0.0009,0.0,100.0,518.67,14.62,21.61,1.3,48.17,519.55,2388.23,8122.8,8.5286,0.03,396.0,2388.0,100.0,38.32,23.0548,1
2020-04-10 01:25:00,58,146,0.0042,0.0004,100.0,518.67,14.62,21.61,1.3,48.25,519.65,2388.26,8115.48,8.5056,0.03,396.0,2388.0,100.0,38.46,23.1961,1
2020-04-10 01:30:00,58,147,-0.0028,0.0002,100.0,518.67,14.62,21.61,1.3,48.33,519.77,2388.33,8119.76,8.519,0.03,395.0,2388.0,100.0,38.29,23.185,1
2020-04-10 01:35:00,59,1,0.0,0.0002,100.0,518.67,14.62,21.61,1.3,47.12,522.76,2387.99,8138.74,8.4077,0.03,390.0,2388.0,100.0,38.95,23.3631,0
2020-04-10 01:40:00,59,2,-0.0006,0.0003,100.0,518.67,14.62,21.61,1.3,47.05,522.92,2388.0,8143.46,8.4237,0.03,391.0,2388.0,100.0,39.07,23.5368,0
2020-04-10 01:45:00,59,3,0.0006,0.0003,100.0,518.67,14.62,21.61,1.3,47.09,522.29,2388.04,8142.43,8.3694,0.03,391.0,2388.0,100.0,39.08,23.3646,0
2020-04-10 01:50:00,59,4,-0.0016,-0.0002,100.0,518.67,14.62,21.8261,1.3,47.14,522.65,2388.01,8144.85,8.3991,0.03,391.0,2388.0,100.0,38.94,23.4428,0
2020-04-10 01:55:00,59,5,-0.0028,-0.0003,100.0,518.67,14.62,21.61,1.3,47.15,522.12,2387.99,8139.1,8.402650000000001,0.03,390.0,2388.0,100.0,39.18,23.503,0
2020-04-10 02:00:00,59,6,0.004,-0.0003,101.0,518.67,14.62,21.61,1.3,47.23,522.22,2387.96,8135.43,8.4062,0.03,391.0,2388.0,100.0,39.12,23.4303,0
2020-04-10 02:05:00,59,7,0.0012,-0.0003,100.0,518.67,14.62,21.61,1.3,47.07,522.2,2388.03,8135.67,8.3909,0.03,391.0,2388.0,100.0,39.03,23.4483,0
2020-04-10 02:10:00,59,8,0.0029,0.0004,100.0,518.67,14.62,21.61,1.3,47.11,522.43,2387.99,8139.45,8.4222,0.03,389.0,2388.0,100.0,39.05,23.4404,0
2020-04-10 02:15:00,59,9,-0.0003,0.0002,100.0,518.67,14.62,21.61,1.3,46.95,522.74,2387.97,8139.97,8.3953,0.03,391.0,2388.0,100.0,39.12,23.4364,0
2020-04-10 02:20:00,59,10,-0.0019,-0.0004,100.0,518.67,14.62,21.61,1.3,47.23,522.5,2387.98,8141.35,8.38795,0.03,391.0,2388.0,100.0,39.04,23.4173,0
2020-04-10 02:25:00,59,11,0.0005,-0.0001,100.0,518.67,14.62,21.61,1.3,47.14,522.15,2387.94,8135.85,8.3806,0.03,392.0,2388.0,100.0,39.03,23.4487,0
2020-04-10 02:30:00,59,12,0.0011,-0.0001,100.0,518.67,14.62,21.61,1.3,47.04,522.45,2388.02,8139.12,8.3833,0.03,392.0,2388.0,100.0,38.98,23.4486,0
2020-04-10 02:35:00,59,13,0.0043,-0.0002,100.0,518.67,14.62,21.61,1.3,46.99,522.15,2387.98,8140.48,8.3712,0.03,392.0,2388.0,100.0,38.92,23.5137,0
2020-04-10 02:45:00,59,15,-0.0045,-0.0003,100.0,518.67,14.62,21.61,1.3,47.12,523.06,2388.0,8136.23,8.4163,0.03,392.0,2388.0,100.0,39.08,23.4219,0
2020-04-10 02:50:00,59,16,0.0014,-0.0002,100.0,518.67,14.62,21.61,1.3,47.16,522.08,2387.99,8141.52,8.4463,0.03,392.0,2388.0,100.0,39.08,23.4022,0
2020-04-10 02:55:00,59,17,0.003,0.0004,100.0,518.67,14.62,21.61,1.3,47.25,522.39,2388.0,8143.47,8.4167,0.03,391.0,2388.0,100.0,38.96,23.4058,0
2020-04-10 03:00:00,59,No Data,0.0007,0.0003,100.0,518.67,14.62,21.6,1.3,47.09,522.85,2387.96,8137.83,8.4325,0.03,391.0,2388.0,100.0,39.1,23.4539,0
2020-04-10 03:05:00,59,19,0.0021,-0.0005,100.0,518.67,14.62,21.61,1.3,47.17,522.35,2387.97,8142.07,8.3961,0.03,390.0,2388.0,100.0,39.08,23.3528,0
2020-04-10 03:10:00,59,20,-0.0019,-0.000303,100.0,518.67,14.62,21.6,1.3,47.06,522.53,2388.03,8139.59,8.4255,0.03,391.0,2388.0,100.0,39.25,23.5442,0
2020-04-10 03:15:00,59,21,-0.0002,0.0003,100.0,518.67,14.62,21.61,1.3,47.15,522.35,2388.04,8137.05,8.3814,0.03,390.0,2388.0,100.0,39.18,23.4255,0
2020-04-10 03:20:00,59,22,-0.0023,-0.0003,100.0,518.67,14.62,21.61,1.3,47.09,522.96,2387.99,8137.92,8.4299,0.03,391.0,2388.0,100.0,39.15,23.5255,0
2020-04-10 03:25:00,59,23,-0.0009,0.0002,100.0,518.67,14.62,21.61,1.3,47.03,522.9,2387.99,8138.365,8.3634,0.03,392.0,2388.0,100.0,39.2,23.3611,0
2020-04-10 03:30:00,59,24,-0.0015,0.0001,100.0,518.67,14.62,21.61,1.3,47.46,522.53,2387.98,8138.81,8.4076,0.03,390.0,2388.0,100.0,39.15,23.4705,0
2020-04-10 03:35:00,59,25,-0.0031,0.0002,100.0,518.67,14.62,21.61,1.3,47.19,522.27,2387.96,8139.97,8.3888,0.03,391.0,2388.0,100.0,39.09,23.3908,0
2020-04-10 03:40:00,59,26,0.0012,-0.0004,100.0,518.67,14.62,21.61,1.3,47.13,522.3,2388.04,8140.34,8.3785,0.03,392.0,2411.88,100.0,39.07,23.5365,0
2020-04-10 03:45:00,59,27,0.0021,-0.0005,100.0,518.67,14.62,21.61,1.3,47.14,522.89,2388.0,8133.63,8.3792,0.03,390.0,2388.0,100.0,38.98,23.3086,0
2020-04-10 03:50:00,59,28,0.002,0.0001,100.0,518.67,14.62,21.61,1.3,47.3,522.45,2388.02,8139.29,8.4047,0.03,392.0,2388.0,100.0,39.27,23.3488,0
2020-04-10 03:55:00,59,29,-0.003,-0.0004,100.0,518.67,14.62,21.61,1.3,47.1,521.93,2387.98,8140.16,8.4304,0.03,392.0,2388.0,100.0,39.15,23.2982,0
2020-04-10 04:00:00,59,30,-0.0029,0.0004,100.0,518.67,14.62,21.61,1.3,47.06,522.7,2387.95,8138.1,8.3812,0.03,392.0,2388.0,100.0,38.97,23.3897,0
2020-04-10 04:05:00,59,31,0.0005000000000000004,-0.0003,100.0,518.67,14.62,21.6,1.3,47.09,522.53,2388.07,8143.7,8.381,0.03,391.0,2388.0,100.0,38.91,23.4557,0
2020-04-10 04:10:00,59,32,0.0039,0.0003,100.0,518.67,14.62,21.61,1.3,47.13,522.38,2388.02,8132.43,8.3773,0.03,391.0,2388.0,100.0,39.04,23.5383,0
2020-04-10 04:15:00,59,33,-0.0002,0.0,100.0,518.67,14.62,21.61,1.3,47.24,522.345,2387.97,8134.83,8.3886,0.03,391.0,2388.0,100.0,39.09,23.382,0
2020-04-10 04:20:00,59,34,0.0014,0.0005,100.0,518.67,14.62,21.6,1.3,47.1,522.31,2388.04,8134.0,8.4044,0.03,391.0,2388.0,100.0,39.1,23.4074,0
2020-04-10 04:25:00,59,35,-0.0042,0.0004,100.0,518.67,14.62,21.61,1.3,47.02,522.67,2388.07,8143.61,8.3856,0.03,391.0,2388.0,100.0,39.13,23.3904,0
2020-04-10 04:30:00,59,36,0.0019,0.0003,100.0,518.67,14.62,21.61,1.3,47.02,522.34,2388.0,8138.28,8.4135,0.03,390.0,2388.0,100.0,38.97,23.4566,0
2020-04-10 04:35:00,59,37,0.0006,-0.0001,100.0,518.67,14.62,21.61,1.3130000000000002,47.17,522.01,2388.06,8134.09,8.3613,0.03,392.0,2388.0,100.0,38.95,23.3906,0
2020-04-10 04:40:00,59,38,-0.0028,0.0005,100.0,518.67,14.62,21.61,1.3,47.26,522.9,2388.0299999999997,8136.93,8.3705,0.03,392.0,2388.0,100.0,39.04,23.4085,0
2020-04-10 04:45:00,59,39,0.0034,0.0004,100.0,518.67,14.62,21.61,1.3,47.2,522.43,2388.0,8139.41,8.395,0.03,391.0,2388.0,100.0,39.13,23.3136,0
2020-04-10 04:50:00,59,40,0.0025,-0.0001,101.0,518.67,14.62,21.61,1.3,47.16,522.59,2388.04,8138.98,8.3846,0.03,391.0,2388.0,100.0,39.25,23.3541,0
2020-04-10 04:55:00,59,41,0.0008,-0.0004,100.0,518.67,14.62,21.61,1.3,47.05,522.48,2388.03,8137.78,8.4202,0.03,391.0,2388.0,100.0,39.25,23.5002,0
2020-04-10 05:00:00,59,42,0.0035,0.0002,100.0,518.67,14.62,21.61,1.3,47.38,522.34,2387.99,8139.02,8.3533,0.03,391.0,2388.0,100.0,39.01,23.3713,0
2020-04-10 05:05:00,59,43,0.0012,-0.0004,100.0,518.67,14.62,21.61,1.3,47.26,522.43,2387.97,8144.32,8.373,0.03,392.0,2388.0,100.0,38.93,23.5115,0
2020-04-10 05:10:00,59,44,-0.0005,0.0005,100.0,518.67,14.62,21.6,1.3,47.17,522.35,2387.99,8142.0,8.4216,0.03,392.0,2388.0,100.0,38.94,23.3515,0
2020-04-10 05:15:00,59,45,0.0024,0.0004,100.0,518.67,14.62,21.61,1.3,47.02,523.21,2387.96,8135.25,8.4064,0.03,391.0,2388.0,100.0,38.99,23.405,0
2020-04-10 05:20:00,59,46,0.0018,0.0,100.0,518.67,14.62,21.61,1.3,47.21,522.78,2387.98,8135.86,8.4075,0.03,392.0,2388.0,100.0,39.09,23.4232,0
2020-04-10 05:25:00,59,47,0.0016,0.0003,100.0,518.67,14.62,21.61,1.3,47.1,522.82,2388.03,8137.94,8.41455,0.03,392.0,2388.0,100.0,39.0,23.4924,0
2020-04-10 05:30:00,59,48,-0.0001,0.0005,100.0,518.67,14.62,21.61,1.3,47.27,522.16,2387.97,8135.83,8.4216,0.03,393.0,2388.0,100.0,39.11,23.4603,0
2020-04-10 05:35:00,59,49,-0.0017,0.0004,100.0,518.67,14.62,21.61,1.3,47.2,522.17,2387.98,8142.06,8.3839,0.03,391.0,2388.0,101.0,39.12,23.3419,0
2020-04-10 05:40:00,59,50,0.0032,0.0,100.0,518.67,14.62,21.61,1.3,47.2,522.44,2387.99,8141.81,8.4101,0.03,392.0,2388.0,100.0,39.1,23.5059,0
2020-04-10 05:45:00,59,51,0.0,-0.0004,100.0,518.67,14.62,21.61,1.3,47.11,522.39,2388.03,8140.26,8.4025,0.03,392.0,2388.0,100.0,39.07,23.5007,0
2020-04-10 05:50:00,59,52,-0.0001,0.0004,100.0,518.67,14.62,21.61,1.3,47.15,522.48,2387.96,8138.77,8.4008,0.03,391.0,2388.0,100.0,39.16,23.4569,0
2020-04-10 05:55:00,59,53,-0.0008,0.0004,100.0,518.67,14.62,21.61,1.3,47.21,522.14,2388.0,8143.23,8.3953,0.03,391.0,2388.0,101.0,38.97,23.3741,0
2020-04-10 06:00:00,59,54,-0.0022,-0.0003,100.0,518.67,14.62,21.61,1.3,47.03,522.62,2387.97,8143.92,8.4257,0.03,392.0,2388.0,100.0,39.16,23.3291,0
2020-04-10 06:05:00,59,55,0.0045,0.0001,100.0,523.8566999999999,14.62,21.61,1.3,47.08,522.38,2388.0,8137.37,8.4241,0.03,390.0,2388.0,100.0,39.12,23.4798,0
2020-04-10 06:10:00,59,56,0.0028,0.0002,100.0,518.67,14.62,21.61,1.3,47.23,522.32,2388.06,8137.7,8.3613,0.03,392.0,2388.0,100.0,39.05,23.436,0
2020-04-10 06:15:00,59,57,-0.0004,0.0005,100.0,518.67,14.62,21.61,1.3,47.23,522.48,2388.0,8136.56,8.3963,0.03,392.0,2388.0,100.0,39.11,23.4128,0
2020-04-10 06:20:00,59,58,0.0009,-0.0002,100.0,523.8566999999999,14.62,21.61,1.3,47.25,522.61,2387.95,8142.66,8.3839,0.03,393.0,2388.0,100.0,39.02,23.5089,0
2020-04-10 06:25:00,59,59,-0.0008,-0.0004,100.0,518.67,14.62,21.61,1.3,47.06,522.82,2388.0,8142.15,8.3766,0.03,393.0,2388.0,100.0,39.09,23.5788,0
2020-04-10 06:30:00,59,60,0.0011,-0.0003,100.0,518.67,14.62,21.61,1.3,47.11,522.42,2388.0,8135.0,8.3693,0.03,391.0,2388.0,100.0,39.12,23.4605,0
2020-04-10 06:35:00,59,61,-0.0015,0.0005,100.0,518.67,14.62,21.61,1.3,47.16,522.15,2387.98,8137.280000000001,8.3743,0.03,392.0,2388.0,100.0,39.06,23.3362,0
