timestamp,B_18,B_2,B_19,B_16,Good/Bad,390.0,391.0,392.0,393.0,394.0,395.0,396.0,396.93,397.0,imputed
2020-03-26 08:30:00,8118.79,0.0021,8.5312,520.06,1,0,0,0,0,0,0,0,0,1,0
2020-03-26 08:35:00,8118.75,-0.0017,8.461,520.08,1,0,0,0,0,1,0,0,0,0,0
2020-03-26 08:40:00,8117.67,-0.0002,8.4995,519.98,1,0,0,0,0,0,1,0,0,0,0
2020-03-26 08:45:00,8116.59,0.0004,8.4973,520.46,1,0,0,0,0,1,0,0,0,0,0
2020-03-26 08:50:00,8114.51,-0.0022,8.4895,520.33,1,0,0,0,0,0,0,1,0,0,0
2020-03-26 08:55:00,8109.05,0.0037,8.5263,520.2,1,0,0,0,0,0,0,0,0,1,0
2020-03-26 09:00:00,8115.17,-0.001,8.5042,520.14,1,0,0,0,0,0,0,1,0,0,0
2020-03-26 09:05:00,8120.99,-0.00145,8.5206,519.24,1,0,0,0,0,0,0,0,1,0,0
2020-03-26 09:10:00,8117.11,-0.0019,8.4813,519.34,1,0,0,0,0,0,0,1,0,0,0
2020-03-26 09:15:00,8113.98,-0.0006,8.5092,520.2,1,0,0,0,0,0,0,1,0,0,0
2020-03-26 09:20:00,8120.42,-0.001,8.5406,519.7,1,0,0,0,0,0,1,0,0,0,0
2020-03-26 09:25:00,8117.61,-0.0005,8.4846,519.34,1,0,0,0,0,0,1,0,0,0,0
2020-03-26 09:30:00,8113.76,-0.002,8.5367,519.51,1,0,0,0,0,0,0,0,0,1,0
2020-03-26 09:35:00,8118.32,0.0024,8.5559,519.15,1,0,0,0,0,0,0,1,0,0,0
2020-03-26 09:40:00,8122.88,-0.0011,8.4875,521.34,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 09:45:00,8129.18,0.0006499999999999,8.4099,521.6,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 09:50:00,8128.56,0.0024,8.4434,521.51,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 10:00:00,8127.32,-0.0051,8.4261,521.65,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 10:05:00,8125.95,0.0018,8.4071,521.56,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 10:10:00,8132.4,0.0037,8.3881,521.39,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 10:15:00,8128.1,-0.0032,8.4701,521.38,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 10:20:00,8126.31,-0.0003,8.44,521.96,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 10:25:00,8128.41,-0.0002,8.4132,521.15,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 10:30:00,8127.28,0.0016,8.451,522.0,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 10:35:00,8127.49,0.0005,8.4685,521.42,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 10:40:00,8124.02,-0.0016,8.42,521.61,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 10:45:00,8134.02,0.0014,8.4495,521.24,0,0,1,0,0,0,0,0,0,0,0
2020-03-26 10:50:00,8131.18,0.0006,8.4579,521.92,0,0,1,0,0,0,0,0,0,0,0
2020-03-26 10:55:00,8132.15,0.0029,8.4355,521.32,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 11:00:00,8120.81,-0.0021,8.4204,521.59,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 11:05:00,8122.48,-0.0018,8.4608,521.86,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 11:11:00,8125.9,-0.0025,8.4467,521.3,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 11:15:00,8129.12,-0.0002,8.4439,521.05,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 11:20:00,8133.51,0.0003,8.4597,521.58,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 11:25:00,8124.67,0.0005,8.4423,521.03,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 11:30:00,8127.6,0.0009,8.4606,520.85,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 11:35:00,8126.7,-0.0005,8.4447,521.62,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 11:40:00,8125.09,0.0005,8.4474,521.23,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 11:45:00,8128.4,-0.0023,8.4306,521.47,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 11:50:00,8128.15,0.0006,8.4221,521.74,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 11:55:00,8127.77,0.0009,8.4695,521.76,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 12:00:00,8128.6,0.0009,8.4529,521.43,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 12:05:00,8123.99,0.0023,8.4439,521.27,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 12:10:00,8126.69,0.0007,8.4045,521.68,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 12:15:00,8130.56,-0.0015,8.4401,521.05,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 12:20:00,8125.02,0.0009,8.42585,521.27,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 12:25:00,8124.49,0.0014,8.4116,520.74,0,0,1,0,0,0,0,0,0,0,0
2020-03-26 12:30:00,8129.72,0.0024,8.4148,521.58,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 12:35:00,8127.66,0.0033,8.4389,521.04,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 12:40:00,8128.085,0.0005,8.4513,521.94,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 12:45:00,8128.51,-0.0009,8.4593,520.87,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 12:50:00,8131.75,0.0011,8.4424,521.59,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 12:55:00,8130.22,0.0034,8.4092,521.4100000000001,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 13:00:00,8134.27,-0.005,8.4142,521.23,0,0,1,0,0,0,0,0,0,0,0
2020-03-26 13:05:00,8130.74,0.0021,8.4274,521.89,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 13:10:00,8128.0,-0.0005,8.4451,521.42,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 13:16:00,8130.07,0.0005,8.4283,521.53,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 13:21:00,8131.43,-0.0018,8.4291,521.54,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 13:25:00,8127.34,-0.0034,8.4032,521.62,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 13:30:00,8132.59,0.0014,8.4375,521.37,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 13:35:00,8128.78,0.0027,8.4737,521.77,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 13:40:00,8138.43,-0.0034,8.4611,521.61,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 13:50:00,8132.1,-0.0017,8.4644,521.42,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 13:55:00,8130.58,0.0008,8.4534,521.63,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 14:00:00,8133.78,-0.0033,8.4331,521.45,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 14:05:00,8132.83,0.0022,8.4302,521.04,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 14:10:00,8133.28,0.0016,8.4132,521.94,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 14:15:00,8130.13,-0.0013,8.4266,521.07,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 14:21:00,8132.28,-0.0006,8.4704,521.56,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 14:25:00,8136.2,0.0002,8.4278,521.41,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 14:30:00,8129.44,0.0018,8.434,521.58,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 14:35:00,8128.79,-0.0011,8.4346,520.99,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 14:40:00,8131.22,0.0019,8.4254,521.26,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 14:45:00,8139.8,-0.0021,8.4306,521.93,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 14:50:00,8128.73,-0.0044,8.4407,522.0,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 14:55:00,8129.35,0.0018,8.4284,521.09,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 15:00:00,8129.97,0.002,8.4409,522.06,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 15:05:00,8130.73,0.0,8.453,521.56,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 15:10:00,8131.73,0.0018,8.4125,521.51,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 15:15:00,8129.3,-0.0006,8.434,521.77,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 15:20:00,8127.57,0.0007,8.4475,521.05,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 15:25:00,8129.38,-0.0014,8.4578,521.34,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 15:30:00,8130.29,-0.0043,8.4671,521.52,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 15:35:00,8134.6,0.0005,8.449,521.55,0,0,1,0,0,0,0,0,0,0,0
2020-03-26 15:40:00,8133.22,0.0006,8.4207,521.42,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 15:50:00,8130.5,0.0003,8.4354,521.46,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 15:55:00,8128.11,0.0002,8.486,521.72,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 16:00:00,8134.22,-0.0007,8.4709,521.67,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 16:05:00,8134.78,-0.0034,8.4401,521.35,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 16:10:00,8130.15,-0.0025,8.4293,521.53,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 16:15:00,8129.58,-0.0004,8.4272,521.47,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 16:20:00,8129.01,0.0026,8.408,521.38,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 16:25:00,8132.27,-0.0004,8.4409,521.09,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 16:30:00,8131.1,0.0006,8.4539,520.94,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 16:35:00,8133.24,0.0008,8.4147,521.02,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 16:40:00,8136.87,-0.0014,8.4305,521.5,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 16:45:00,8133.92,0.0016,8.4246,521.2,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 16:50:00,8134.44,0.0012,8.4228,521.67,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 16:55:00,8128.89,-0.0005,8.4358,521.43,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 17:00:00,8124.19,-0.0027,8.4655,521.46,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 17:05:00,8140.2,-0.0018,8.417,521.43,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 17:10:00,8129.41,0.0028,8.4449,521.75,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 17:15:00,8137.89,0.0013,8.4834,521.75,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 17:20:00,8140.62,-0.0036,8.444,521.42,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 17:25:00,8134.56,0.0014,8.4604,521.43,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 17:35:00,8132.57,0.0043,8.4416,521.82,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 17:40:00,8134.28,-0.0038,8.4496,521.07,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 17:45:00,8134.57,-0.0016,8.4537,521.51,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 17:50:00,8136.21,-0.0032,8.4478,520.95,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 17:55:00,8141.58,0.0006,8.4179,520.79,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 18:00:00,8131.2,0.0016,8.5014,521.74,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 18:05:00,8138.34,0.0017,8.4131,521.81,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 18:10:00,8134.93,-0.0015,8.4754,521.36,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 18:15:00,8134.53,0.0011,8.4759,521.39,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 18:20:00,8131.47,-0.0031,8.4694,521.5,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 18:25:00,8133.04,-0.0015,8.4322,520.76,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 18:30:00,8138.99,-0.0011,8.4236,521.55,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 18:35:00,8132.38,0.0038,8.4217,521.45,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 18:40:00,8142.74,0.0005,8.4575,521.31,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 18:45:00,8136.53,-0.0013,8.4225,521.28,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 18:50:00,8135.06,0.0072,8.477,520.93,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 18:55:00,8142.72,-0.0041,8.4597,520.73,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 19:00:00,8135.39,-0.0029,8.4368,521.37,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 19:05:00,8140.5,0.0037,8.4587,521.44,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 19:10:00,8143.66,0.0024,8.4597,521.36,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 19:15:00,8142.25,0.0013,8.4317,521.32,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 19:20:00,8135.06,0.0017,8.44155,521.52,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 19:25:00,8140.87,0.0008,8.4514,520.83,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 19:30:00,8141.55,-0.0001,8.4492,520.48,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 19:35:00,8143.57,-0.0012,8.4324,521.2,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 19:40:00,8137.96,0.0007,8.4777,520.92,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 19:45:00,8142.22,-0.0004,8.4301,521.42,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 19:50:00,8138.84,0.0004,8.44745,521.27,0,0,0,1,0,0,0,0,0,0,0
2020-03-26 19:55:00,8142.55,0.0029,8.4648,520.62,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 20:00:00,8149.17,-0.0005,8.4326,521.34,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 20:05:00,8143.02,0.0031,8.4716,521.07,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 20:10:00,8147.61,0.0,8.4477,521.64,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 20:15:00,8148.45,0.0018,8.501,521.74,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 20:20:00,8147.365,-0.0031,8.4769,521.84,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 20:25:00,8146.28,0.0007,8.4658,520.91,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 20:30:00,8144.93,0.003,8.376,521.18,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 20:35:00,8145.39,0.0005,8.4351,521.33,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 20:40:00,8142.7,-0.0011,8.4723,520.83,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 20:45:00,8146.25,-0.0009,8.4417,521.03,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 20:50:00,8147.27,0.0026,8.4442,520.83,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 20:55:00,8145.56,0.0016,8.4788,521.34,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 21:00:00,8148.95,0.0016,8.4326,520.85,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 21:05:00,8149.19,-0.0028,8.471,520.89,0,0,0,0,0,0,0,1,0,0,0
2020-03-26 21:10:00,8144.58,-0.0009,8.4876,521.22,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 21:15:00,8154.91,0.0018,8.4612,521.03,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 21:20:00,8153.29,0.003,8.4582,521.22,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 21:25:00,8150.65,-0.0004,8.4575,520.5,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 21:30:00,8150.53,-0.0013,8.5339,521.29,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 21:35:00,8149.48,0.0019,8.409,520.94,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 21:40:00,8149.53,0.0036,8.4581,520.97,0,0,0,0,0,0,0,1,0,0,0
2020-03-26 21:45:00,8155.16,0.0004,8.4594,520.46,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 21:50:00,8156.53,-0.0056,8.4496,520.97,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 22:00:00,8148.69,-0.0013,8.4655,520.66,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 22:05:00,8154.4,0.0022,8.4436,521.06,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 22:10:00,8156.01,0.00085,8.4636,520.82,0,0,0,0,0,0,0,1,0,0,0
2020-03-26 22:15:00,8156.97,-0.0005,8.4824,520.61,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 22:20:00,8163.14,0.0002,8.4716,520.49,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 22:25:00,8159.1,-0.0003,8.4564,520.89,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 22:30:00,8162.99,-0.0036,8.4955,520.02,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 22:35:00,8168.49,0.0033,8.4484,520.48,0,0,0,0,0,0,0,1,0,0,0
2020-03-26 22:40:00,8163.71,0.0,8.4668,520.82,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 22:45:00,8163.05,0.0004,8.467,520.7,0,0,0,0,0,0,0,1,0,0,0
2020-03-26 22:50:00,8164.52,-0.0008,8.4571,520.57,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 22:55:00,8164.76,-0.0023,8.4687,520.49,0,0,0,0,1,0,0,0,0,0,0
2020-03-26 23:00:00,8160.21,0.0019,8.443,520.82,0,0,0,0,0,1,0,0,0,0,0
2020-03-26 23:05:00,8162.43,0.0015,8.4816,520.36,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 23:10:00,8167.53,-0.0005,8.4599,520.32,0,0,0,0,0,0,1,0,0,0,0
2020-03-26 23:15:00,8167.33,-0.0026,8.4802,520.97,1,0,0,0,0,0,1,0,0,0,0
2020-03-26 23:20:00,8171.47,-0.0021,8.4999,520.85,1,0,0,0,0,0,1,0,0,0,0
2020-03-26 23:25:00,8169.41,-0.0041,8.4959,520.4,1,0,0,0,0,1,0,0,0,0,0
2020-03-26 23:30:00,8177.36,0.0006,8.4796,519.91,1,0,0,0,0,1,0,0,0,0,0
2020-03-26 23:35:00,8174.16,0.0008,8.4942,520.68,1,0,0,0,0,0,0,1,0,0,0
2020-03-26 23:40:00,8178.52,-0.0028,8.5071,520.43,1,0,0,0,0,0,1,0,0,0,0
2020-03-26 23:45:00,8177.78,0.0023,8.5047,520.76,1,0,0,0,0,0,1,0,0,0,0
2020-03-26 23:50:00,8183.26,0.0038,8.4793,520.92,1,0,0,0,0,0,1,0,0,0,0
2020-03-26 23:55:00,8182.07,-0.0006,8.4902,521.09,1,0,0,0,0,1,0,0,0,0,0
2020-03-27 00:00:00,8175.27,-0.0003,8.4761,521.04,1,0,0,0,0,0,0,1,0,0,0
2020-03-27 00:05:00,8179.55,0.0012,8.4668,521.19,1,0,0,0,0,0,0,0,0,1,0
2020-03-27 00:10:00,8181.32,0.0002,8.4891,520.41,1,0,0,0,0,0,0,1,0,0,0
2020-03-27 00:15:00,8183.81,0.0001,8.5131,519.97,1,0,0,0,0,0,0,1,0,0,0
2020-03-27 00:20:00,8188.905000000001,0.0007,8.5014,521.1,1,0,0,0,0,0,0,1,0,0,0
2020-03-27 00:25:00,8194.0,-0.0004,8.5243,520.32,1,0,0,0,0,0,1,0,0,0,0
2020-03-27 00:30:00,8189.38,0.0039,8.5002,520.66,1,0,0,0,0,0,0,1,0,0,0
2020-03-27 00:35:00,8195.5,0.0013,8.4679,520.51,1,0,0,0,0,0,1,0,0,0,0
2020-03-27 00:40:00,8195.45,0.0,8.5004,520.86,1,0,0,0,0,0,1,0,0,0,0
2020-03-27 00:45:00,8197.67,0.0013,8.5204,520.7,1,0,0,0,0,1,0,0,0,0,0
2020-03-27 00:50:00,8199.11,-0.0016,8.517,520.28,1,0,0,0,0,1,0,0,0,0,0
2020-03-27 00:55:00,8199.19,-0.0017,8.4795,520.61,1,0,0,0,0,0,0,1,0,0,0
2020-03-27 01:00:00,8191.04,-0.0015,8.5422,520.76,1,0,0,0,0,0,0,0,0,1,0
2020-03-27 01:05:00,8196.38,-0.0031,8.474,520.39,1,0,0,0,0,0,0,1,0,0,0
2020-03-27 01:10:00,8206.67,0.0005,8.481,519.91,1,0,0,0,0,0,0,0,0,1,0
2020-03-27 01:15:00,8204.76,0.0026,8.5051,519.77,1,0,0,0,0,0,0,1,0,0,0
2020-03-27 01:20:00,8210.99,0.0047,8.5033,520.44,1,0,0,0,0,0,0,1,0,0,0
2020-03-27 01:25:00,8218.72,0.0015,8.5201,519.92,1,0,0,0,0,0,0,1,0,0,0
2020-03-27 01:30:00,8221.84,0.0007,8.5265,519.2,1,0,0,0,0,0,1,0,0,0,0
2020-03-27 01:35:00,8225.24,0.0014,8.542,519.17,1,0,0,0,0,0,0,0,0,0,1
2020-03-27 01:40:00,8219.84,0.0032,8.5484,519.62,1,0,0,0,0,0,0,0,0,1,0
2020-03-27 01:45:00,8217.94,-0.0017,8.5574,520.07,1,0,0,0,0,0,0,0,0,1,0
2020-03-27 01:50:00,8133.27,-0.0004,8.4451,521.78,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 01:55:00,8126.0,-0.0062,8.4279,521.56,0,0,0,0,0,0,1,0,0,0,0
2020-03-27 02:00:00,8123.32,0.0007,8.4143,522.15,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 02:05:00,8123.19,-0.0039,8.4599,521.83,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 02:10:00,8125.88,0.0039,8.4607,521.76,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 02:15:00,8124.36,0.0001,8.4492,521.37,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 02:20:00,8131.4,0.0,8.4691,521.68,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 02:25:00,8128.05,-0.0001,8.4023,521.55,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 02:30:00,8124.23,0.003,8.4383,521.81,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 02:40:00,8126.79,-0.0027,8.4319,521.2,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 02:45:00,8130.6,0.0029,8.451,521.54,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 02:50:00,8129.55,0.0026,8.479,521.49,0,0,0,0,0,0,1,0,0,0,0
2020-03-27 02:55:00,8125.62,-0.0073,8.4756,521.62,0,0,1,0,0,0,0,0,0,0,0
2020-03-27 03:00:00,8122.07,-0.002,8.4487,521.24,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 03:05:00,8128.67,0.0002,8.4166,521.75,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 03:10:00,8122.1,-0.0014,8.4542,521.23,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 03:15:00,8121.13,-0.0018,8.3977,520.85,0,0,1,0,0,0,0,0,0,0,0
2020-03-27 03:20:00,8126.61,0.0039,8.447,521.95,0,0,1,0,0,0,0,0,0,0,0
2020-03-27 03:25:00,8125.37,0.0022,8.4275,521.46,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 03:30:00,8128.82,0.0008,8.4434,521.59,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 03:35:00,8128.84,0.0032,8.4461,521.34,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 03:40:00,8128.39,-0.0006,8.4301,521.07,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 03:45:00,8129.0,0.0002,8.4525,521.41,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 03:50:00,8133.03,0.0019,8.4262,521.28,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 03:55:00,8121.84,0.0007,8.4703,520.94,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 04:00:00,8123.65,0.0008,8.4644,521.91,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 04:05:00,8127.75,-0.0001,8.3966,521.58,0,0,0,0,0,0,1,0,0,0,0
2020-03-27 04:10:00,8128.76,0.0,8.4475,521.69,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 04:15:00,8124.6,-0.0006,8.4164,520.96,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 04:20:00,8121.37,0.0008,8.4548,520.95,0,0,1,0,0,0,0,0,0,0,0
2020-03-27 04:25:00,8131.83,-0.0005,8.4109,521.26,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 04:30:00,8122.05,-0.00105,8.4105,521.46,0,0,0,0,0,0,0,0,1,0,0
2020-03-27 04:35:00,8129.02,-0.0016,8.4651,521.19,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 04:40:00,8119.21,0.0012,8.3988,521.12,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 04:45:00,8125.89,0.00195,8.4201,521.87,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 04:50:00,8123.78,0.0027,8.4264,520.97,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 04:55:00,8132.22,-0.0004,8.4474,521.33,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 05:00:00,8129.65,0.001,8.4302,521.24,0,0,0,1,0,0,0,0,0,0,0
2020-03-27 05:05:00,8126.82,0.0026,8.4198,521.4,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 05:15:00,8122.91,-0.0004,8.4503,521.28,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 05:20:00,8128.86,0.0009,8.4358,521.23,0,0,0,0,0,0,1,0,0,0,0
2020-03-27 05:25:00,8127.92,0.0008,8.4415,521.14,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 05:30:00,8126.17,0.003,8.4584,521.23,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 05:35:00,8123.21,-0.0029,8.4787,521.4,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 05:40:00,8127.14,0.0014,8.4361,521.1,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 05:45:00,8123.37,0.0013,8.4396,521.2,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 05:50:00,8127.1,-0.0028,8.4195,521.55,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 05:55:00,8127.44,-0.0029,8.4446,521.27,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 06:00:00,8122.71,-0.0014,8.4462,521.6,0,0,0,0,0,0,1,0,0,0,0
2020-03-27 06:05:00,8131.41,-0.0013,8.4857,521.13,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 06:10:00,8124.33,0.0026,8.4634,521.58,0,0,0,0,1,0,0,0,0,0,0
2020-03-27 06:15:00,8124.15,0.0004,8.4307,520.86,0,0,0,0,0,1,0,0,0,0,0
2020-03-27 06:20:00,8127.46,0.0002,8.4488,521.04,0,0,0,0,0,1,0,0,0,0,0
